Image Index,points_left_lung,points_right_lung
00000250_005.png,"[(178, 858), (231, 782), (349, 759), (427, 815), (490, 815), (469, 672), (476, 645), (490, 582), (509, 492), (519, 394), (523, 324), (523, 271), (526, 198), (470, 146), (373, 193), (305, 259), (244, 356), (221, 428), (207, 577), (191, 694), (183, 776), (176, 810)]","[(606, 300), (643, 221), (727, 187), (796, 223), (847, 273), (883, 333), (899, 441), (917, 564), (926, 727), (922, 827), (927, 925), (928, 957), (838, 894), (826, 804), (809, 750), (740, 649), (695, 569), (683, 524), (642, 463), (631, 409), (627, 345), (615, 314)]"
00000251_000.png,"[(141, 947), (247, 855), (337, 856), (471, 857), (484, 787), (474, 689), (473, 608), (485, 491), (488, 401), (482, 322), (466, 276), (413, 239), (286, 292), (235, 362), (194, 441), (179, 516), (164, 629), (160, 746), (156, 823), (131, 926)]","[(562, 296), (614, 238), (737, 256), (788, 305), (833, 433), (887, 617), (913, 700), (932, 832), (947, 915), (877, 902), (853, 821), (821, 765), (726, 673), (687, 654), (654, 607), (624, 506), (577, 448), (551, 427), (547, 360), (550, 300)]"
00000265_004.png,"[(96, 805), (214, 695), (384, 598), (430, 577), (443, 488), (457, 373), (483, 278), (487, 197), (493, 112), (471, 56), (399, 32), (335, 66), (233, 126), (185, 190), (142, 305), (125, 377), (112, 474), (115, 620), (96, 706), (83, 764)]","[(545, 146), (604, 62), (707, 70), (788, 132), (825, 200), (864, 285), (873, 380), (863, 477), (861, 561), (866, 639), (881, 720), (886, 800), (869, 866), (819, 864), (717, 851), (678, 793), (603, 734), (578, 689), (522, 542), (544, 453), (553, 397), (545, 318), (536, 234), (535, 187)]"
00000268_001.png,"[(77, 862), (181, 757), (318, 744), (394, 741), (424, 713), (428, 608), (424, 494), (436, 383), (451, 279), (462, 186), (485, 124), (495, 62), (440, 31), (325, 67), (202, 151), (149, 230), (121, 322), (89, 426), (78, 527), (74, 635), (83, 707), (59, 802), (65, 848)]","[(553, 371), (575, 329), (553, 291), (532, 231), (540, 139), (579, 69), (683, 84), (746, 171), (796, 276), (838, 361), (855, 502), (848, 613), (837, 695), (821, 779), (805, 870), (798, 935), (777, 962), (749, 913), (680, 835), (536, 828), (524, 803), (524, 728), (533, 642), (540, 533), (543, 447), (555, 395)]"
00000269_001.png,"[(82, 972), (199, 879), (289, 846), (327, 851), (396, 850), (387, 782), (382, 716), (383, 649), (398, 598), (421, 533), (431, 468), (436, 394), (454, 328), (458, 225), (477, 148), (484, 98), (451, 33), (364, 29), (285, 57), (213, 135), (149, 254), (125, 337), (114, 427), (111, 545), (101, 626), (96, 699), (74, 784), (62, 863), (69, 927)]","[(526, 913), (593, 937), (681, 971), (760, 1001), (850, 1013), (860, 947), (873, 779), (877, 613), (870, 483), (870, 364), (859, 261), (820, 141), (760, 67), (705, 19), (630, 18), (568, 52), (554, 123), (546, 201), (546, 303), (530, 405), (521, 459), (553, 535), (590, 600), (628, 681), (662, 791), (666, 833), (629, 875), (584, 870), (533, 889), (526, 903)]"
00000272_003.png,"[(111, 741), (138, 692), (216, 647), (302, 631), (440, 631), (459, 608), (466, 544), (439, 479), (436, 409), (452, 347), (461, 312), (470, 247), (470, 188), (459, 123), (405, 79), (339, 87), (266, 117), (197, 194), (158, 279), (138, 362), (130, 450), (129, 515), (108, 591), (97, 642), (88, 685)]","[(537, 196), (551, 103), (586, 85), (659, 81), (718, 98), (798, 145), (849, 216), (880, 284), (899, 389), (930, 483), (952, 610), (964, 682), (969, 739), (945, 760), (899, 742), (761, 735), (689, 716), (711, 674), (781, 628), (786, 559), (765, 520), (715, 462), (659, 414), (621, 354), (605, 312), (593, 290), (593, 250), (569, 238), (547, 223), (539, 206)]"
00000276_000.png,"[(42, 763), (76, 734), (132, 674), (198, 642), (269, 642), (318, 648), (334, 633), (320, 586), (324, 528), (347, 489), (352, 452), (371, 399), (404, 355), (444, 327), (461, 252), (443, 212), (412, 179), (348, 128), (287, 136), (209, 177), (162, 233), (135, 293), (123, 352), (107, 433), (97, 495), (78, 569), (72, 626), (63, 683), (35, 749)]","[(549, 370), (551, 318), (533, 294), (510, 266), (510, 213), (534, 157), (565, 135), (632, 126), (665, 147), (704, 163), (748, 200), (779, 241), (803, 299), (820, 354), (842, 422), (867, 495), (881, 569), (894, 624), (898, 679), (907, 716), (905, 747), (850, 765), (808, 778), (737, 784), (664, 791), (601, 788), (600, 766), (637, 722), (683, 700), (699, 659), (698, 614), (693, 564), (603, 472), (599, 469), (558, 434), (550, 413), (547, 384)]"
00000277_002.png,"[(189, 399), (197, 346), (245, 255), (290, 185), (370, 139), (460, 129), (483, 153), (495, 196), (495, 237), (488, 313), (480, 379), (472, 433), (464, 475), (432, 527), (428, 565), (443, 611), (449, 639), (465, 682), (452, 707), (358, 738), (310, 758), (240, 775), (210, 784), (188, 788), (176, 790), (140, 770), (159, 701), (167, 634), (169, 589), (174, 509), (185, 455), (187, 427)]","[(554, 220), (550, 170), (576, 125), (632, 112), (688, 120), (765, 167), (801, 218), (837, 284), (849, 345), (848, 441), (873, 532), (881, 641), (890, 720), (887, 790), (783, 798), (717, 794), (667, 791), (602, 727), (632, 674), (687, 645), (711, 614), (701, 573), (668, 523), (641, 480), (596, 423), (587, 353), (589, 328), (573, 301), (552, 277), (549, 248)]"
00000278_000.png,"[(133, 534), (136, 348), (173, 269), (200, 191), (250, 124), (304, 69), (381, 39), (459, 39), (472, 103), (453, 193), (450, 331), (444, 441), (440, 573), (457, 656), (468, 720), (457, 767), (376, 788), (291, 808), (211, 817), (105, 820), (71, 743), (90, 640), (115, 569)]","[(552, 801), (681, 785), (718, 821), (778, 868), (826, 912), (865, 938), (892, 906), (883, 721), (864, 522), (840, 321), (816, 230), (760, 112), (685, 49), (578, 24), (544, 38), (531, 132), (537, 190), (570, 249), (562, 387), (551, 439), (538, 491), (538, 588), (538, 654), (548, 745)]"
00000289_001.png,"[(104, 728), (223, 675), (327, 681), (399, 704), (434, 684), (446, 628), (455, 387), (500, 302), (505, 256), (504, 191), (482, 128), (404, 91), (308, 91), (228, 143), (197, 202), (174, 285), (163, 386), (151, 477), (148, 523), (115, 605), (101, 680)]","[(543, 723), (688, 688), (758, 696), (828, 736), (883, 751), (889, 693), (882, 639), (867, 574), (851, 506), (849, 452), (851, 364), (857, 288), (839, 199), (769, 116), (725, 82), (648, 70), (568, 79), (533, 156), (559, 224), (586, 253), (605, 280), (587, 313), (564, 366), (607, 437), (641, 464), (694, 512), (721, 570), (725, 604), (725, 615), (682, 651), (613, 674), (566, 702)]"
00000318_004.png,"[(172, 818), (240, 745), (323, 710), (395, 690), (453, 690), (488, 688), (471, 650), (454, 615), (447, 541), (462, 480), (477, 438), (497, 389), (513, 351), (536, 305), (540, 244), (526, 146), (511, 105), (403, 90), (324, 128), (259, 178), (218, 246), (197, 330), (180, 394), (173, 472), (170, 546), (164, 623), (159, 673), (149, 730), (152, 786), (163, 807)]","[(629, 769), (740, 760), (819, 775), (880, 810), (918, 834), (956, 822), (968, 755), (968, 655), (944, 539), (931, 455), (925, 364), (912, 303), (884, 227), (849, 184), (810, 135), (751, 101), (665, 94), (596, 92), (593, 154), (594, 220), (606, 268), (645, 292), (646, 344), (622, 354), (629, 386), (665, 434), (686, 471), (732, 512), (761, 555), (778, 590), (789, 626), (789, 695), (710, 737), (667, 749), (634, 763)]"
00000324_001.png,"[(355, 706), (415, 698), (413, 643), (419, 563), (451, 486), (482, 382), (499, 315), (505, 207), (504, 114), (487, 61), (456, 36), (376, 33), (334, 47), (312, 96), (279, 149), (258, 193), (206, 331), (204, 417), (199, 507), (198, 562), (184, 640), (191, 684), (277, 711), (326, 708)]","[(569, 214), (572, 104), (583, 44), (652, 25), (697, 37), (740, 81), (807, 154), (821, 211), (845, 292), (862, 393), (877, 481), (894, 557), (904, 604), (911, 642), (906, 676), (904, 718), (911, 738), (899, 775), (838, 783), (791, 788), (717, 785), (661, 761), (649, 731), (695, 709), (725, 674), (740, 623), (733, 577), (688, 490), (614, 463), (587, 411), (583, 352), (597, 312), (569, 270), (572, 223)]"
00000334_005.png,"[(146, 868), (272, 832), (368, 822), (427, 813), (456, 765), (476, 644), (487, 519), (511, 419), (527, 361), (529, 267), (530, 200), (523, 154), (484, 117), (327, 116), (293, 150), (249, 215), (216, 296), (196, 356), (182, 424), (156, 517), (135, 597), (129, 667), (129, 725), (127, 779), (133, 840)]","[(570, 278), (576, 197), (598, 132), (656, 112), (711, 127), (786, 147), (800, 175), (851, 255), (867, 325), (880, 398), (887, 500), (898, 596), (912, 670), (927, 758), (932, 771), (931, 805), (924, 819), (903, 871), (853, 822), (791, 801), (726, 793), (628, 791), (642, 755), (695, 746), (727, 722), (723, 639), (664, 607), (642, 573), (604, 538), (601, 497), (601, 448), (594, 394), (607, 374), (594, 348), (574, 332), (573, 307)]"
00000359_002.png,"[(170, 852), (221, 801), (304, 775), (409, 733), (400, 688), (375, 624), (386, 555), (411, 509), (437, 452), (460, 392), (483, 247), (486, 204), (481, 172), (458, 132), (422, 112), (357, 109), (256, 145), (179, 202), (156, 272), (131, 371), (116, 445), (113, 550), (110, 623), (97, 681), (108, 728), (139, 777), (156, 830)]","[(596, 745), (736, 761), (771, 801), (834, 842), (855, 852), (867, 825), (886, 784), (895, 737), (890, 679), (887, 646), (880, 574), (883, 506), (887, 443), (873, 354), (861, 281), (846, 236), (807, 199), (745, 154), (693, 126), (645, 118), (605, 133), (554, 182), (534, 216), (516, 272), (531, 312), (602, 308), (612, 333), (599, 362), (561, 411), (553, 450), (611, 515), (629, 533), (657, 565), (658, 602), (658, 611), (665, 658), (675, 687), (667, 733), (618, 742)]"
00000359_006.png,"[(34, 561), (34, 470), (54, 329), (76, 270), (121, 205), (185, 115), (237, 102), (293, 90), (378, 103), (409, 122), (423, 171), (417, 244), (415, 283), (408, 331), (404, 367), (400, 416), (387, 491), (377, 533), (373, 576), (368, 606), (368, 662), (371, 706), (341, 746), (279, 776), (166, 814), (125, 845), (100, 855), (67, 844), (51, 818), (41, 764), (30, 724), (25, 670), (39, 623), (41, 582)]","[(490, 289), (488, 250), (500, 181), (537, 130), (585, 118), (635, 119), (695, 138), (775, 179), (803, 225), (827, 287), (844, 374), (849, 419), (854, 472), (865, 524), (871, 596), (889, 651), (896, 729), (896, 769), (879, 842), (853, 894), (827, 883), (789, 845), (698, 823), (654, 818), (618, 804), (634, 768), (658, 714), (650, 674), (590, 621), (574, 586), (553, 537), (538, 485), (527, 435), (531, 386), (559, 341), (551, 315), (534, 303), (508, 303)]"
00000360_008.png,"[(175, 667), (198, 580), (211, 491), (220, 354), (239, 295), (280, 223), (345, 174), (414, 141), (498, 120), (521, 150), (520, 193), (497, 283), (497, 324), (497, 397), (499, 464), (494, 525), (489, 554), (487, 600), (487, 636), (482, 659), (428, 694), (339, 692), (322, 686), (249, 691), (215, 678), (184, 669)]","[(584, 698), (629, 671), (700, 651), (781, 653), (851, 655), (846, 606), (837, 540), (840, 479), (836, 399), (828, 320), (796, 248), (746, 208), (706, 173), (635, 164), (583, 194), (533, 258), (563, 310), (623, 343), (612, 368), (593, 403), (546, 458), (584, 478), (626, 494), (692, 520), (693, 591), (661, 620), (613, 657)]"
00000362_001.png,"[(110, 843), (125, 759), (150, 626), (164, 515), (185, 387), (226, 263), (277, 205), (376, 164), (523, 131), (509, 200), (495, 277), (480, 354), (469, 405), (446, 463), (439, 567), (421, 618), (416, 679), (424, 743), (431, 800), (414, 830), (263, 866), (204, 893), (153, 904), (115, 896), (108, 872)]","[(550, 288), (550, 229), (584, 166), (610, 142), (668, 135), (715, 143), (798, 175), (828, 237), (868, 316), (883, 388), (897, 475), (904, 571), (911, 674), (919, 763), (928, 860), (922, 909), (882, 887), (842, 831), (774, 827), (706, 802), (709, 743), (696, 688), (639, 616), (587, 542), (567, 457), (581, 399), (610, 374), (595, 336), (549, 308)]"
00000370_003.png,"[(93, 613), (93, 524), (99, 393), (110, 347), (130, 248), (160, 191), (228, 136), (287, 107), (368, 97), (418, 93), (457, 122), (488, 173), (489, 218), (470, 257), (461, 284), (458, 301), (449, 353), (448, 408), (451, 457), (447, 491), (436, 572), (440, 630), (441, 691), (440, 735), (356, 743), (288, 768), (222, 787), (159, 810), (117, 826), (70, 753), (69, 695), (68, 653)]","[(539, 241), (540, 183), (557, 140), (621, 96), (668, 93), (715, 110), (783, 139), (834, 184), (868, 242), (887, 300), (893, 369), (889, 432), (889, 472), (893, 513), (910, 570), (918, 603), (912, 676), (908, 745), (889, 774), (856, 793), (762, 764), (711, 753), (658, 726), (653, 712), (676, 689), (725, 667), (741, 616), (697, 562), (670, 520), (614, 463), (575, 439), (573, 388), (585, 339), (591, 320), (583, 293), (575, 290), (547, 260)]"
00000372_002.png,"[(135, 495), (142, 430), (160, 370), (171, 316), (220, 245), (260, 194), (292, 176), (332, 189), (366, 223), (382, 296), (404, 373), (414, 430), (424, 510), (428, 551), (417, 644), (421, 669), (420, 685), (386, 692), (358, 713), (327, 739), (200, 778), (168, 788), (146, 784), (131, 698), (131, 594), (132, 527)]","[(451, 227), (471, 169), (498, 136), (528, 124), (576, 119), (665, 148), (676, 188), (727, 332), (752, 395), (788, 497), (795, 549), (815, 625), (816, 666), (783, 660), (712, 632), (581, 607), (553, 591), (492, 507), (492, 469), (504, 422), (484, 403), (462, 357), (453, 304), (445, 265)]"
00000376_007.png,"[(72, 754), (65, 686), (90, 593), (106, 496), (125, 389), (146, 312), (158, 253), (198, 177), (235, 125), (294, 81), (363, 63), (428, 66), (470, 97), (477, 155), (472, 211), (460, 256), (454, 354), (452, 414), (446, 484), (433, 564), (418, 628), (422, 699), (423, 725), (369, 736), (300, 708), (219, 695), (152, 698), (127, 715), (104, 736), (86, 757)]","[(537, 113), (596, 65), (658, 61), (707, 84), (757, 144), (790, 188), (831, 249), (851, 345), (871, 432), (881, 509), (890, 578), (892, 637), (910, 728), (918, 793), (916, 844), (874, 828), (793, 777), (737, 777), (710, 756), (709, 707), (711, 670), (676, 571), (647, 529), (594, 489), (556, 451), (530, 396), (536, 330), (550, 283), (539, 232), (534, 207), (539, 151)]"
00000390_000.png,"[(69, 688), (101, 614), (114, 482), (134, 395), (145, 354), (183, 274), (228, 212), (279, 180), (415, 130), (446, 120), (476, 135), (491, 181), (496, 200), (499, 260), (498, 315), (488, 360), (477, 397), (447, 470), (412, 517), (399, 568), (392, 597), (308, 618), (257, 625), (214, 631), (141, 668), (106, 685), (78, 705)]","[(561, 213), (575, 154), (610, 117), (642, 111), (688, 118), (773, 154), (814, 179), (855, 236), (897, 293), (931, 385), (944, 462), (949, 537), (939, 576), (933, 616), (929, 682), (872, 683), (841, 653), (820, 605), (808, 571), (778, 534), (719, 489), (655, 460), (592, 450), (564, 414), (564, 306), (563, 269), (561, 233)]"
00000415_002.png,"[(133, 858), (164, 830), (200, 814), (270, 816), (325, 818), (367, 794), (397, 748), (402, 724), (418, 669), (411, 582), (419, 529), (437, 467), (446, 417), (462, 349), (472, 298), (478, 223), (477, 158), (428, 98), (400, 98), (293, 158), (278, 210), (234, 284), (212, 346), (193, 411), (180, 509), (173, 574), (165, 624), (162, 672), (157, 714), (152, 752), (139, 805), (139, 820)]","[(541, 441), (544, 367), (527, 249), (527, 204), (537, 131), (575, 93), (637, 86), (681, 130), (710, 175), (749, 265), (776, 329), (790, 418), (795, 512), (804, 635), (815, 713), (821, 810), (825, 880), (820, 948), (808, 993), (770, 962), (727, 917), (669, 864), (676, 788), (612, 698), (571, 645), (541, 572), (539, 521), (536, 452)]"
00000417_001.png,"[(110, 831), (157, 800), (247, 799), (333, 809), (386, 812), (422, 744), (451, 630), (471, 504), (482, 381), (497, 270), (522, 141), (478, 102), (402, 123), (313, 167), (254, 218), (217, 265), (189, 346), (165, 423), (145, 519), (133, 619), (123, 684), (113, 751), (108, 780)]","[(547, 315), (579, 202), (607, 162), (667, 149), (720, 165), (767, 213), (804, 273), (816, 376), (834, 474), (882, 654), (870, 771), (881, 912), (865, 975), (854, 1008), (809, 958), (770, 942), (728, 907), (713, 867), (694, 812), (666, 769), (629, 717), (596, 685), (548, 617), (539, 601), (523, 526), (546, 480), (570, 453), (573, 408), (563, 392), (552, 352), (550, 338)]"
00000422_003.png,"[(124, 908), (180, 876), (220, 831), (313, 816), (382, 813), (414, 800), (426, 751), (437, 665), (445, 601), (449, 465), (450, 384), (446, 326), (464, 184), (435, 154), (333, 151), (273, 247), (219, 291), (205, 347), (196, 413), (190, 483), (177, 568), (168, 704), (130, 824), (125, 881)]","[(515, 304), (534, 223), (568, 166), (613, 156), (734, 213), (758, 272), (775, 335), (782, 401), (782, 451), (785, 535), (800, 590), (813, 670), (832, 739), (854, 796), (876, 863), (886, 914), (886, 955), (882, 982), (856, 974), (826, 933), (783, 907), (726, 888), (711, 885), (673, 863), (690, 837), (700, 807), (688, 765), (661, 725), (640, 680), (623, 629), (584, 605), (566, 576), (547, 531), (540, 486), (545, 456), (557, 426), (558, 392), (539, 351), (519, 347), (509, 327)]"
00000422_005.png,"[(183, 686), (243, 646), (345, 632), (392, 637), (443, 682), (479, 677), (474, 607), (459, 475), (458, 431), (468, 366), (482, 320), (484, 188), (484, 157), (466, 90), (396, 83), (319, 113), (284, 130), (241, 187), (206, 252), (185, 349), (189, 398), (189, 481), (191, 535), (191, 596), (182, 631), (173, 666)]","[(517, 174), (533, 124), (564, 89), (608, 83), (653, 86), (700, 119), (768, 167), (774, 218), (794, 287), (805, 357), (812, 425), (818, 497), (833, 552), (849, 596), (869, 653), (879, 695), (879, 744), (879, 764), (843, 738), (803, 707), (728, 682), (689, 665), (722, 630), (721, 574), (696, 532), (658, 498), (608, 473), (570, 463), (534, 359), (542, 328), (562, 298), (563, 264), (543, 251), (521, 243), (520, 243), (515, 209), (515, 190)]"
00000432_000.png,"[(28, 813), (90, 764), (134, 730), (224, 717), (282, 707), (343, 714), (366, 704), (359, 660), (334, 623), (331, 568), (368, 521), (421, 473), (428, 403), (437, 331), (439, 257), (444, 141), (423, 116), (303, 153), (177, 212), (133, 267), (113, 319), (93, 367), (76, 420), (62, 476), (59, 526), (52, 578), (49, 618), (46, 624), (35, 691), (34, 742), (34, 773)]","[(526, 190), (580, 135), (641, 129), (708, 145), (770, 180), (809, 230), (847, 301), (892, 402), (896, 483), (920, 571), (951, 640), (952, 713), (950, 752), (925, 761), (892, 732), (831, 694), (767, 689), (747, 683), (767, 644), (742, 590), (708, 545), (629, 520), (596, 504), (546, 443), (534, 390), (564, 339), (581, 305), (564, 279), (529, 274), (516, 245), (516, 215)]"
